,sales_record_id,sales_order_id,created_date,created_time,last_updated_date,last_updated_time,sales_staff_id,counterparty_id,units_sold,unit_price,currency_id,design_id,agreed_payment_date,agreed_delivery_date,agreed_delivery_location_id
997,1387,939,2023-02-20,14:47:10.381000,2023-02-20,14:47:10.381000,8,11,46433,3.37,2,22,2023-02-25,2023-02-23,24
998,1347,893,2023-02-17,08:09:10.013000,2023-02-17,08:09:10.013000,5,6,51470,3.0,1,65,2023-02-22,2023-02-21,13
999,1367,914,2023-02-17,17:14:10.139000,2023-02-17,17:14:10.139000,10,19,99379,2.84,3,49,2023-02-23,2023-02-23,21
1000,1399,953,2023-02-21,10:32:10.029000,2023-02-21,10:32:10.029000,13,8,95061,3.22,3,44,2023-02-25,2023-02-25,26
1001,1372,919,2023-02-17,18:34:10.223000,2023-02-17,18:34:10.223000,20,18,94548,2.08,3,42,2023-02-18,2023-02-24,13
1002,1375,923,2023-02-20,09:21:10.110000,2023-02-20,09:21:10.110000,7,11,2288,3.92,1,13,2023-02-26,2023-02-24,30
1003,1169,704,2023-02-06,15:05:10.120000,2023-02-06,15:05:10.120000,6,18,49649,3.54,2,47,2023-02-09,2023-02-13,14
1004,1384,934,2023-02-20,12:44:10.145000,2023-02-20,12:44:10.145000,10,16,85785,3.74,1,51,2023-02-25,2023-02-26,17
1005,1386,938,2023-02-20,14:05:10.215000,2023-02-20,14:05:10.215000,2,20,87539,2.69,2,4,2023-02-25,2023-02-24,17
1006,1408,967,2023-02-21,15:45:10.440000,2023-02-21,15:45:10.440000,5,4,93914,2.99,1,4,2023-02-23,2023-02-23,1
1007,1409,969,2023-02-21,16:31:10.302000,2023-02-21,16:31:10.302000,19,11,56624,3.62,3,27,2023-02-26,2023-02-23,27
1008,1410,973,2023-02-22,09:17:09.874000,2023-02-22,09:17:09.874000,4,15,30006,3.33,1,4,2023-02-25,2023-02-23,20
1009,1411,975,2023-02-22,09:38:10.107000,2023-02-22,09:38:10.107000,4,12,45297,3.97,1,37,2023-02-22,2023-02-28,7
1010,1412,976,2023-02-22,10:03:10.164000,2023-02-22,10:03:10.164000,20,14,60328,3.17,2,59,2023-02-28,2023-02-25,26
1011,1413,977,2023-02-22,10:16:09.995000,2023-02-22,10:16:09.995000,10,12,6544,2.61,1,69,2023-02-23,2023-02-22,1
1012,1414,979,2023-02-22,12:08:09.957000,2023-02-22,12:08:09.957000,19,19,89166,3.14,2,42,2023-02-25,2023-02-25,11
1013,1196,732,2023-02-08,08:28:10.186000,2023-02-08,08:28:10.186000,15,11,10933,2.04,1,11,2023-02-11,2023-02-10,16
1014,996,529,2023-01-25,10:45:09.817000,2023-01-25,10:45:09.817000,5,19,18615,3.99,3,45,2023-01-29,2023-01-27,27
1015,1433,1009,2023-02-24,10:33:10.228000,2023-02-24,10:33:10.228000,17,4,24625,2.8,1,69,2023-02-28,2023-02-26,1
1016,1434,1010,2023-02-24,11:05:10.066000,2023-02-24,11:05:10.066000,4,7,69222,3.76,3,59,2023-02-26,2023-02-27,13
1017,1435,1013,2023-02-24,13:35:10.135000,2023-02-24,13:35:10.135000,14,5,81096,2.35,1,76,2023-03-01,2023-03-02,26
1018,1105,640,2023-02-01,12:59:10.159000,2023-02-01,12:59:10.159000,16,11,81083,2.1,2,29,2023-02-02,2023-02-02,4
1019,1436,1017,2023-02-24,18:26:10.022000,2023-02-24,18:26:10.022000,7,11,78792,2.79,2,5,2023-02-27,2023-03-02,15
1020,1437,1021,2023-02-27,09:34:09.881000,2023-02-27,09:34:09.881000,20,1,59618,3.6,2,31,2023-03-04,2023-03-04,9
1021,1206,742,2023-02-08,11:55:10.197000,2023-02-08,11:55:10.197000,3,9,84499,2.37,2,5,2023-02-09,2023-02-09,22
1022,1223,760,2023-02-08,17:18:10.044000,2023-02-08,17:18:10.044000,4,5,30454,2.39,2,10,2023-02-14,2023-02-10,20
1023,1236,776,2023-02-09,14:41:09.988000,2023-02-09,14:41:09.988000,14,18,56212,2.69,2,36,2023-02-13,2023-02-12,29
1024,1239,779,2023-02-09,16:26:09.996000,2023-02-09,16:26:09.996000,3,1,62666,2.57,3,32,2023-02-11,2023-02-09,2
1025,418,821,2023-02-13,14:45:10.114000,2023-02-13,14:45:10.114000,17,9,64503,3.04,2,30,2023-02-13,2023-02-17,7
1026,1293,835,2023-02-14,09:54:09.666000,2023-02-14,09:54:09.666000,11,3,32075,3.04,3,70,2023-02-19,2023-02-18,16
1027,1438,1028,2023-02-27,13:11:09.955000,2023-02-27,13:11:09.955000,19,13,55016,2.03,2,51,2023-03-02,2023-03-03,15
1028,1439,1040,2023-02-28,09:36:09.714000,2023-02-28,09:36:09.714000,19,10,59230,3.31,3,31,2023-03-04,2023-03-03,1
1029,1440,1043,2023-02-28,11:18:09.762000,2023-02-28,11:18:09.762000,9,12,1186,3.85,2,31,2023-03-02,2023-03-06,23
1030,1350,896,2023-02-17,08:20:09.876000,2023-02-17,08:20:09.876000,3,10,38640,3.74,3,51,2023-02-23,2023-02-20,22
1031,1377,925,2023-02-20,09:43:10.384000,2023-02-20,09:43:10.384000,5,17,21380,2.72,3,10,2023-02-22,2023-02-21,23
1032,1415,799,2023-02-10,14:55:09.863000,2023-02-10,14:55:09.863000,3,19,95893,2.15,2,22,2023-02-11,2023-02-14,19
1033,1416,981,2023-02-22,15:08:09.984000,2023-02-22,15:08:09.984000,14,14,77395,3.73,1,48,2023-02-26,2023-02-23,17
1034,1417,984,2023-02-22,18:03:10.132000,2023-02-22,18:03:10.132000,17,7,12939,2.06,3,75,2023-02-28,2023-02-24,12
1035,1418,985,2023-02-23,08:36:10.262000,2023-02-23,08:36:10.262000,10,6,6406,2.18,2,64,2023-02-28,2023-02-24,4
1036,1419,986,2023-02-23,09:02:10.041000,2023-02-23,09:02:10.041000,11,11,48298,3.73,3,7,2023-02-25,2023-02-24,16
1037,1420,987,2023-02-23,10:24:10.024000,2023-02-23,10:24:10.024000,20,17,67955,3.23,3,61,2023-02-26,2023-02-23,9
1038,1421,988,2023-02-23,10:37:10.469000,2023-02-23,10:37:10.469000,17,20,60675,3.15,2,5,2023-02-26,2023-02-25,23
1039,1422,991,2023-02-23,12:06:10.493000,2023-02-23,12:06:10.493000,5,13,60999,2.91,1,31,2023-02-26,2023-02-28,16
1040,1423,992,2023-02-23,12:39:10.246000,2023-02-23,12:39:10.246000,2,18,88188,2.44,2,68,2023-02-24,2023-03-01,26
1041,1424,993,2023-02-23,13:28:10.606000,2023-02-23,13:28:10.606000,3,7,3838,2.13,2,44,2023-02-26,2023-02-25,1
1042,1425,994,2023-02-23,13:38:10.154000,2023-02-23,13:38:10.154000,9,12,10286,2.61,2,59,2023-02-27,2023-02-28,26
1043,1266,806,2023-02-10,18:41:10.159000,2023-02-10,18:41:10.159000,1,18,81634,3.72,2,45,2023-02-15,2023-02-12,8
1044,1426,997,2023-02-23,15:31:09.822000,2023-02-23,15:31:09.822000,6,6,35836,3.87,1,43,2023-02-27,2023-02-25,20
1045,1427,1002,2023-02-23,18:31:09.870000,2023-02-23,18:31:09.870000,17,20,67700,2.72,3,55,2023-02-27,2023-02-25,28
1046,1428,1003,2023-02-23,18:32:09.982000,2023-02-23,18:32:09.982000,11,12,75422,3.17,2,37,2023-02-26,2023-02-25,23
1047,1429,1004,2023-02-23,18:55:10.163000,2023-02-23,18:55:10.163000,17,11,73527,2.55,2,42,2023-02-26,2023-02-25,15
1048,1430,1005,2023-02-24,09:12:10.318000,2023-02-24,09:12:10.318000,5,10,91139,2.13,3,62,2023-02-26,2023-02-28,29
1049,1431,1006,2023-02-24,09:33:10.359000,2023-02-24,09:33:10.359000,1,12,90993,3.87,3,55,2023-03-01,2023-02-27,24
1050,1432,1007,2023-02-24,09:42:10.144000,2023-02-24,09:42:10.144000,2,19,22507,2.07,1,48,2023-02-27,2023-02-26,30
